-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-25,-25,-25,-25,-25,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-29,8,6,6,6,6,6,6,6,6,6,8,-31
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-23,-25,-25,-25,-25,-25,-25,-21,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-29,9,8,8,8,8,8,8,8,8,8,9,-31
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,8,2,2,2,2,2,2,2,2,2,2,5,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,8,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-25,-25,-25,-25,-21,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-25,-25,-25,-25,-25,-33,-33,-33,-33,-29,2,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-29,2,2,8,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,5,-31,-33,-29,2,2,2,2,2,-23,-25,-25,-25,-21,2,2,2,2,2,-30,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-25,-25,-25,-25,-25,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-25,-25,-25,-25,-25,-33,-33,-33,-33,-33,-33,-25,-25,-25,-25,-25,-33,-33,-29,2,-31,-33,-29,2,2,8,2,2,2,5,2,2,2,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-29,2,-31,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-25,-25,-25,-25,-25,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-23,-25,-25,-25,-25,-21,2,2,2,2,2,-23,-25,-21,2,-23,-25,-21,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,8,2,2,-31,-33,-33,-33,-29,2,2,2,2,2,-31,-29,2,-31,-33,-33,-33,-33,-33,-29,2,2,8,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,5,2,2,-30,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-29,2,2,2,2,2,-23,-21,2,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-28,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-29,2,2,8,2,2,2,4,2,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-33,-33,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-25,-25,-25,-25,-25,-33,-33,-29,2,-31,-33,-33,-33,-25,-25,-25,-25,-25,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-25,-25,-25,-25,-25,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-29,2,-31,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-29,2,2,2,2,2,-27,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-29,2,2,2,2,2,-23,-25,-21,2,-23,-25,-25,-21,2,2,2,2,2,-23,-25,-25,-25,-25,-25,-25,-25,-25,-25,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-29,2,2,2,2,2,-19,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-29,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-29,2,2,8,2,2,2,4,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-32,-28,2,2,2,2,2,-30,-32,-32,-32,-28,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-29,2,2,8,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-25,-25,-25,-25,-21,5,-31,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-33,-29,2,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,2,-23,-25,-25,-25,-25,-25,-25,-21,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-29,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-25,-25,-25,-25,-25,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-28,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-29,2,2,2,2,2,-23,-25,-25,-25,-25,-25,-25,-25,-21,2,2,2,2,2,-23,-25,-25,-25,-25,-25,-25,-25,-25,-25,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-29,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,5,2,2,2,2,2,2,2,2,2,-31,-33,-33,-33,-33,-25,-25,-25,-25,-25,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-32,-32,-28,2,2,2,2,2,-30,-32,-32,-32,-28,2,2,2,2,2,-23,-25,-25,-25,-21,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-25,-25,-25,-25,-25,-25,-21,2,-23,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-29,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-29,2,2,2,2,4,2,2,5,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-28,2,2,8,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-29,2,5,6,6,6,6,6,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-29,2,6,6,10,10,10,6,6,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-29,4,6,10,10,13,10,10,6,2,-23,-25,-25,-25,-25,-25,-25,-25,-21,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-29,2,6,10,13,11,13,10,6,2,2,4,2,2,2,2,2,5,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-29,2,6,10,10,13,10,10,6,4,-30,-32,-32,-32,-32,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-29,2,6,6,10,10,10,6,6,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-29,5,2,6,6,6,6,6,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-29,2,2,2,2,2,2,2,5,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-32,-32,-32,-32,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
