-33,-33,-29,2,-31,-29,2,2,2,2,2,2,2,-31,-29,2,2,2,2,2,2,-31,-33,-29,2,2,2,2,2,2,2,2,-27,2,2,-31,-33,-25,-25,-25,-25,-25,-25,-25,-25,-33,-29,2,4,2,2,2,2,-31,-33,-29,2,-31,-33,-33
-33,-33,-29,2,-31,-29,2,2,4,2,2,2,2,-31,-29,2,2,2,4,2,5,-31,-33,-25,-24,-24,-24,-24,-24,-32,-24,-24,-25,-20,2,-31,-29,2,2,2,2,2,2,2,2,-31,-29,2,2,2,2,2,2,-31,-25,-21,2,-23,-33,-33
-33,-33,-29,2,-31,-29,2,2,2,2,2,2,2,-31,-33,-32,-28,2,-22,-20,2,-23,-29,2,2,2,5,2,2,-19,5,2,5,2,4,-31,-29,2,4,2,2,2,2,2,2,-31,-33,-32,-24,-24,-24,-20,4,-27,4,2,2,2,-31,-33
-33,-33,-29,2,-31,-29,2,2,4,2,2,2,5,-31,-33,-33,-29,2,2,2,2,2,-27,2,2,2,2,2,2,2,2,-26,2,-30,-32,-33,-29,2,2,2,2,2,2,2,4,-31,-33,-29,2,2,2,5,2,-27,2,2,2,2,-31,-33
-33,-33,-29,2,-31,-33,-32,-32,-32,-32,-32,-32,-32,-33,-33,-33,-29,2,2,2,5,2,-27,2,2,2,2,2,2,-18,2,-27,2,-31,-33,-33,-29,2,2,2,2,2,2,2,4,-31,-33,-29,2,-26,2,-26,2,-27,2,2,2,2,-31,-33
-33,-33,-29,2,-23,-25,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,5,2,-27,2,2,4,4,2,2,2,2,-27,2,-23,-25,-25,-25,-24,-32,-32,-20,2,-22,-24,-24,-25,-25,-21,4,-27,2,-27,2,-27,2,2,2,2,-31,-33
-33,-33,-29,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-27,2,2,2,2,2,2,-30,-32,-29,2,2,2,2,2,2,-31,-29,2,2,2,4,2,2,2,2,2,-27,2,-27,2,-31,-32,-20,2,-22,-33,-33
-33,-33,-29,2,-26,2,-31,-33,-33,-25,-25,-25,-25,-25,-25,-33,-29,2,4,2,2,2,-27,2,2,2,2,2,2,-31,-33,-33,-32,-32,-32,-32,-28,2,-31,-29,2,-30,-24,-24,-24,-24,-24,-24,-24,-29,5,-27,2,-31,-29,2,2,2,-31,-33
-33,-33,-29,2,-27,2,-31,-25,-21,2,2,2,2,2,2,-31,-29,2,2,2,2,5,-31,-32,-32,-32,-32,-32,-32,-33,-25,-25,-25,-25,-25,-25,-29,2,-31,-29,2,-27,2,2,2,2,2,2,2,-27,2,-27,2,-31,-29,2,2,2,-31,-33
-33,-33,-29,2,-27,2,-27,2,2,2,5,2,2,2,2,-31,-29,2,2,2,2,2,-23,-25,-25,-25,-25,-25,-25,-29,2,2,2,2,4,2,-27,2,-31,-29,2,-27,2,2,2,2,2,4,4,-27,2,-27,5,-23,-21,2,4,2,-31,-33
-33,-33,-29,2,-27,2,-27,2,-26,2,2,2,2,2,2,-31,-29,2,2,2,2,2,2,2,5,2,2,2,2,-19,2,2,2,2,2,2,-27,2,-31,-29,2,-27,2,2,2,2,2,2,5,-27,2,-27,2,2,2,2,2,2,-31,-33
-33,-33,-29,2,-27,2,-27,2,-27,2,2,2,2,2,2,-31,-33,-32,-24,-24,-32,-32,-28,2,2,2,2,-26,2,2,2,2,2,2,2,2,-27,2,-31,-21,5,-19,2,-22,-24,-24,-24,-24,-32,-29,2,-31,-32,-32,-28,2,2,2,-31,-33
-33,-25,-21,2,-27,4,-27,2,-27,2,2,2,2,2,2,-31,-33,-29,2,2,-31,-33,-29,2,2,2,2,-27,2,-26,2,2,2,5,2,2,-27,2,-27,2,2,2,2,2,2,2,2,2,-31,-29,2,-31,-33,-33,-29,2,2,2,-31,-33
-29,2,2,2,-27,2,-19,2,-27,2,2,2,5,2,2,-31,-33,-21,2,2,-23,-25,-21,2,2,2,2,-27,2,-23,-24,-24,-24,-24,-24,-24,-21,2,-27,5,-30,-20,2,-18,2,-22,-20,2,-23,-29,2,-31,-33,-33,-29,2,2,5,-31,-33
-29,2,-30,-32,-29,2,2,2,-27,2,2,2,2,2,2,-31,-29,2,2,2,2,2,2,2,2,2,2,-27,2,4,2,4,2,2,2,2,2,5,-27,2,-19,2,2,2,2,2,2,2,2,-27,2,-31,-33,-33,-29,2,2,2,-31,-33
-29,2,-31,-33,-25,-24,-24,-24,-25,-28,5,-30,-32,-24,-24,-25,-29,4,2,2,2,2,-30,-32,-32,-32,-32,-33,-24,-24,-24,-24,-24,-24,-32,-32,-28,5,-27,4,2,2,2,2,2,2,2,5,2,-27,2,-31,-25,-25,-25,-24,-32,-32,-33,-33
-29,2,-31,-29,2,2,2,2,2,-19,2,-23,-21,2,2,2,-27,2,2,2,4,2,-31,-33,-33,-33,-33,-29,2,2,2,2,2,5,-31,-33,-29,2,-27,2,-26,2,2,2,2,2,2,2,2,-27,2,-27,2,2,2,2,-31,-33,-33,-33
-29,2,-31,-29,2,2,2,2,2,2,2,2,2,2,-26,2,-23,-24,-24,-24,-32,-32,-25,-25,-25,-25,-25,-29,2,5,2,2,2,2,-31,-33,-29,2,-27,2,-27,2,2,2,2,2,2,2,5,-27,2,-27,2,-30,-28,2,-31,-33,-33,-33
-29,2,-31,-29,2,2,4,2,2,-30,-24,-24,-24,-32,-29,2,2,2,5,2,-31,-29,2,2,2,2,2,-27,2,2,2,2,2,2,-31,-33,-29,2,-27,2,-27,2,5,2,4,2,2,2,5,-27,2,-19,2,-31,-29,2,-31,-33,-33,-33
-29,4,-31,-29,2,2,2,2,2,-27,2,2,2,-31,-29,2,2,4,2,2,-31,-29,2,-30,-32,-20,2,-23,-20,2,-22,-24,-24,-24,-25,-33,-29,2,-27,2,-31,-32,-24,-24,-24,-32,-32,-32,-32,-29,2,2,2,-31,-29,2,-31,-33,-33,-33
-29,2,-23,-21,2,4,2,2,2,-27,2,2,2,-31,-29,2,2,2,2,2,-31,-29,2,-31,-29,2,2,2,4,2,2,2,2,2,2,-31,-29,2,-19,2,-23,-21,2,2,2,-23,-25,-25,-33,-33,-24,-24,-24,-25,-29,2,-31,-33,-33,-33
-29,2,2,2,2,2,2,2,2,-27,2,2,2,-31,-29,4,2,2,2,2,-31,-29,5,-31,-29,2,-30,-20,2,-22,-20,5,-22,-28,2,-31,-29,2,2,2,2,2,2,-26,2,2,2,2,-31,-29,2,2,2,2,-27,2,-31,-33,-33,-33
-29,2,-30,-28,2,2,2,2,2,-19,2,2,2,-31,-29,2,2,2,2,4,-31,-29,2,-31,-29,2,-27,2,2,2,2,2,2,-27,2,-31,-25,-24,-24,-24,-20,4,-30,-21,4,-22,-28,2,-31,-29,2,2,2,2,-27,2,-31,-33,-33,-33
-29,2,-31,-29,2,2,2,2,2,2,2,2,2,-31,-29,2,2,2,2,2,-31,-29,2,-31,-21,2,-27,2,2,2,2,5,2,-19,4,-27,2,2,2,2,2,2,-19,2,2,2,-27,2,-31,-29,2,2,2,2,-27,2,-31,-33,-33,-33
-29,2,-23,-25,-24,-24,-24,-24,-24,-28,2,2,2,-31,-33,-32,-32,-32,-32,-32,-33,-29,2,-27,2,5,-27,2,4,4,2,2,2,2,2,-27,2,2,2,2,-26,4,4,2,2,2,-27,4,-31,-25,-20,2,-30,-24,-21,2,-31,-33,-33,-33
-29,2,2,2,2,2,2,2,2,-27,4,2,2,-31,-33,-33,-33,-33,-25,-25,-25,-29,2,-27,2,-22,-25,-32,-32,-32,-32,-32,-32,-28,2,-27,2,2,2,2,-27,2,-26,2,2,2,-27,2,-19,2,2,2,-27,2,2,2,-31,-33,-33,-33
-29,2,-22,-24,-20,2,-30,-20,2,-27,2,2,2,-31,-33,-33,-33,-29,2,2,2,-27,4,-27,2,2,2,-31,-25,-25,-25,-25,-25,-29,2,-27,2,2,2,2,-27,2,-27,2,2,2,-27,2,2,2,-30,-32,-29,2,-30,-32,-33,-33,-33,-33
-29,2,2,2,2,2,-27,2,2,-31,-32,-32,-32,-33,-33,-33,-33,-29,2,2,2,-27,2,-27,2,2,2,-27,2,2,4,2,2,-27,2,-27,2,2,2,2,-27,2,-31,-20,2,-30,-25,-24,-24,-24,-25,-25,-29,2,-31,-33,-33,-33,-33,-33
-29,2,2,2,2,2,-27,2,-22,-25,-25,-25,-25,-33,-33,-33,-33,-29,2,2,2,-27,5,-27,2,2,4,-27,2,2,2,2,2,-19,2,-27,2,4,2,2,-27,2,-19,5,2,-27,2,4,2,2,2,2,-27,5,-31,-33,-33,-33,-33,-33
-29,2,2,2,2,2,-27,2,2,2,2,2,2,-31,-33,-33,-25,-21,2,-22,-24,-29,2,-27,2,4,2,-19,5,2,2,5,2,2,2,-27,2,2,2,2,-27,2,2,2,-30,-29,2,2,2,2,2,2,-27,2,-31,-33,-33,-33,-33,-33
-33,-32,-32,-32,-28,2,-27,2,5,2,2,2,2,-31,-33,-29,2,5,2,2,2,-27,2,-27,2,2,2,4,2,2,2,4,2,-26,2,-31,-32,-32,-24,-24,-25,-32,-32,-32,-33,-29,2,2,2,2,2,5,-27,2,-31,-33,-33,-33,-33,-33
-33,-33,-33,-33,-29,2,-27,2,2,2,5,2,4,-31,-33,-29,2,-30,-32,-28,2,-27,2,-27,2,2,2,-26,2,2,5,2,2,-19,2,-31,-33,-29,2,5,2,-31,-33,-33,-33,-21,2,2,-22,-24,-24,-32,-29,2,-31,-33,-33,-33,-33,-33
-33,-33,-33,-33,-29,2,-23,-24,-24,-24,-24,-20,2,-23,-25,-21,2,-31,-33,-29,2,-19,2,-27,2,2,2,-27,2,2,2,2,2,2,2,-23,-25,-21,5,-26,2,-23,-25,-25,-21,2,2,2,2,2,2,-23,-21,2,-31,-33,-33,-33,-33,-33
-33,-33,-33,-33,-29,2,2,2,2,2,2,2,2,2,2,2,2,-31,-33,-29,2,2,2,-31,-32,-32,-32,-33,-32,-32,-32,-32,-32,-28,2,2,2,2,2,-27,2,2,2,2,2,2,-30,-32,-32,-28,2,2,2,2,-31,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-33,-33,-33,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-32,-32,-32,-32,-32,-32,-33,-33,-33,-33,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33
