-29,2,-19,5,-19,2,-19,2,-23,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-21,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,-31,-33
-29,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-31,-33
-29,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,-22,-24,-24,-24,-24,-24,-24,-20,2,2,2,8,2,2,-31,-33
-29,2,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,2,2,2,2,4,2,5,4,2,2,4,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-31,-33
-29,2,2,2,2,2,-26,2,-30,-32,-32,-32,-32,-32,-32,-28,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,-31,-33
-29,2,2,2,2,2,-27,5,-31,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-32,-28,2,-30,-32,-32,-32,-32,-32,-32,-32,-28,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-28,2,2,-26,2,-30,-32,-32,-33,-33
-29,2,-30,-32,-28,2,-27,5,-31,-33,-33,-33,-33,-33,-33,-33,-28,2,-30,-32,-32,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-32,-28,2,-30,-32,-33,-33,-33,-33,-33,-33,-29,2,2,-27,2,-31,-33,-33,-33,-33
-29,2,-31,-33,-29,2,-27,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,2,-27,4,-31,-33,-33,-33,-33
-29,2,-31,-33,-29,2,-27,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-25,-25,-25,-21,4,-23,-25,-25,-25,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,2,-19,2,-23,-33,-33,-33,-33
-29,2,-31,-33,-29,2,-19,4,-23,-25,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,4,2,2,5,2,-31,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33
-29,2,-31,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-29,5,-31,-33,-33,-33,-33,-33,-29,2,5,6,6,6,6,6,2,2,-31,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33
-29,2,-31,-33,-29,2,2,2,2,2,-23,-25,-25,-25,-25,-25,-21,2,-23,-25,-25,-25,-25,-25,-21,2,6,6,10,10,10,6,6,2,-23,-25,-25,-25,-25,-25,-21,2,-23,-25,-25,-25,-25,-25,-25,-25,-21,2,2,9,2,2,-31,-33,-33,-33
-29,2,-31,-33,-29,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,6,10,10,13,10,10,6,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,-31,-33,-33,-33
-29,2,-31,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-28,2,-30,-32,-32,-32,-32,-32,-28,2,6,10,13,11,13,10,6,2,-30,-32,-32,-32,-32,-32,-28,2,-30,-32,-32,-32,-32,-32,-32,-32,-28,2,2,2,2,2,-31,-33,-33,-33
-29,2,-31,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,2,6,10,10,13,10,10,6,4,-31,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,2,-26,2,-30,-33,-33,-33,-33
-29,2,-31,-33,-29,2,-26,4,-30,-32,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,2,6,6,10,10,10,6,6,2,-31,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,2,-27,2,-31,-33,-33,-33,-33
-29,2,-31,-33,-29,2,-27,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,5,2,6,6,6,6,6,2,2,-31,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,2,-27,2,-31,-33,-33,-33,-33
-29,2,-23,-25,-21,5,-27,2,-31,-33,-33,-33,-33,-33,-33,-25,-21,2,-23,-25,-33,-33,-33,-33,-29,2,2,2,2,2,2,2,5,2,-31,-33,-33,-25,-25,-25,-21,2,-23,-25,-25,-25,-25,-25,-33,-33,-29,2,4,-27,2,-31,-33,-33,-33,-33
-29,2,2,2,2,2,-19,2,-23,-25,-25,-25,-25,-25,-21,2,2,2,2,2,-23,-25,-25,-25,-25,-24,-24,-24,-20,2,-22,-24,-24,-24,-25,-25,-21,9,8,8,8,8,8,8,8,8,8,9,-23,-25,-21,2,2,-19,2,-31,-33,-33,-33,-33
-29,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,6,6,6,6,6,6,6,6,6,8,2,2,2,2,2,4,2,-31,-33,-33,-33,-33
-29,2,2,8,2,2,-26,2,-30,-32,-32,-32,-32,-32,-28,2,2,9,2,2,-30,-32,-32,-32,-32,-32,-32,-32,-28,2,-30,-32,-32,-32,-32,-32,-28,8,6,-30,-20,4,2,-22,-24,-28,6,8,-30,-32,-28,2,2,-30,-32,-33,-33,-33,-33,-33
-29,2,2,2,2,2,-27,2,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,8,6,-27,2,2,2,2,2,-27,6,8,-31,-33,-29,2,2,-31,-33,-33,-33,-33,-33,-33
-29,2,2,2,2,2,-27,5,-31,-33,-33,-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,8,6,-19,2,2,2,2,2,-19,6,8,-31,-33,-29,2,2,-31,-33,-33,-33,-33,-33,-33
-33,-32,-32,-32,-32,-32,-29,2,-31,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,8,6,2,2,2,3,2,2,2,6,8,-31,-33,-29,2,2,-31,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,4,-31,-33,-33,-33,-33,-33,-29,8,6,-26,2,2,2,2,2,-26,6,8,-31,-33,-29,2,2,-31,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,8,6,-27,2,2,2,2,2,-27,6,8,-31,-33,-29,2,2,-31,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-29,2,-23,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-25,-33,-33,-33,-33,-33,-33,-29,2,-31,-33,-33,-33,-33,-33,-29,8,6,-23,-24,-20,2,-22,-24,-21,6,8,-31,-33,-29,2,2,-23,-25,-25,-33,-33,-33,-33
-33,-33,-33,-33,-25,-25,-21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-31,-33,-33,-33,-25,-25,-21,2,-23,-33,-33,-33,-33,-33,-29,8,6,6,6,6,6,6,6,6,6,8,-31,-33,-29,2,2,2,2,2,-31,-33,-33,-33
-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-32,-28,2,2,2,2,2,-31,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-29,9,8,8,8,8,8,8,8,8,8,9,-31,-33,-29,2,2,2,2,2,-31,-33,-33,-33
-33,-33,-33,-29,2,2,2,2,2,-23,-25,-25,-25,-25,-25,-25,-21,2,2,8,2,2,-23,-25,-25,-21,2,2,2,2,2,-23,-25,-25,-25,-25,-25,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-25,-25,-21,2,2,8,2,2,-31,-33,-33,-33
-33,-33,-33,-29,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,-31,-33,-33,-33
-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-32,-28,2,2,2,2,2,-30,-32,-32,-28,2,2,2,2,2,2,5,2,2,2,2,2,4,2,2,2,2,2,2,5,2,5,2,2,2,2,2,2,2,2,-31,-33,-33,-33
-33,-33,-33,-29,2,2,2,2,2,-31,-33,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-29,2,2,2,2,2,-30,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-33,-33,-33,-33
-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-32,-32,-32,-32,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33
