-45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,9,6,6,6,6,6,6,6,6,6,-47,-45,6,6,6,9,8,6,6,6,6,6,6,6,6,-47,-49,-45,9,6,8,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,-39,-49,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-36,6,6,6,6,6,6,6,6,6,6,6,6,6,-39,-45,6,6,6,6,6,-47
-45,9,6,9,6,6,8,8,6,8,6,6,6,6,6,6,6,6,6,9,6,6,6,-42,6,6,6,6,6,6,6,-47,-49,-44,6,6,6,6,6,6,6,6,9,6,6,6,-47,-49,-45,6,6,8,6,8,6,9,6,6,6,6,6,6,6,6,6,9,6,6,-39,-49,-49,-49,-49,-48,-48,-48,-48,-48,-48,-48,-44,6,6,6,6,6,6,6,-46,-48,-49,-49,-49,-49,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,-39,-36,6,6,6,6,-47
-45,6,6,6,6,6,6,6,8,6,6,6,6,8,6,6,6,6,6,6,6,6,-46,-49,-48,-44,6,6,6,6,-46,-49,-49,-45,8,8,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-44,6,6,9,8,6,6,6,6,6,8,6,6,6,6,9,6,6,6,6,-39,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-48,-48,-48,-48,-48,-48,-48,-49,-49,-49,-49,-49,-49,-49,-49,-41,-37,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,-47
-45,6,6,6,6,6,6,6,6,6,9,6,6,6,6,-38,-48,-44,6,6,6,-46,-49,-49,-49,-49,-48,-48,-48,-48,-49,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,9,6,-47,-49,-49,-49,-44,6,6,6,6,9,6,9,6,6,6,6,6,6,6,6,6,6,6,6,-39,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-37,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-47
-45,6,6,6,6,8,6,6,6,9,6,6,6,6,6,6,-47,-37,6,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,-39,-49,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,-39,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-41,-41,-49,-49,-49,-49,-49,-49,-49,-49,-49,-41,-37,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,9,6,6,-47
-45,6,6,8,6,6,6,9,6,6,6,6,8,6,6,6,-35,6,6,6,-46,-49,-49,-49,-49,-49,-41,-49,-49,-49,-49,-49,-49,-49,-49,-44,6,6,6,6,9,6,6,6,6,6,6,-47,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-49,-45,6,9,-39,-41,-49,-41,-41,-41,-41,-41,-37,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,-47
-45,9,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,-47,-49,-49,-49,-49,-37,6,-47,-49,-49,-49,-49,-49,-49,-49,-45,8,6,6,6,6,6,6,6,6,6,6,-39,-49,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-39,-49,-49,-49,-49,-49,-49,-49,-41,-37,6,6,6,6,-35,6,6,6,6,6,9,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,-47
-45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-45,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-49,-48,-44,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-45,6,8,6,9,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,-47,-49,-49,-49,-49,-49,-45,9,6,6,6,6,6,6,6,6,6,8,6,6,6,6,8,6,6,6,6,6,6,6,6,9,8,6,6,6,9,6,6,6,6,6,6,6,6,6,-47
-45,6,8,6,6,8,6,6,6,6,6,6,9,6,6,8,6,6,6,-46,-49,-49,-49,-49,-49,-44,6,-47,-49,-49,-49,-49,-41,-41,-41,-41,-49,-45,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-45,8,6,6,9,6,6,6,6,6,6,6,6,6,6,6,8,9,6,6,6,-47,-49,-49,-49,-49,-49,-37,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-47
-45,6,6,-46,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,-46,-49,-49,-49,-49,-49,-49,-49,-48,-49,-49,-49,-49,-37,6,6,9,6,-39,-49,-44,6,6,6,9,6,9,6,6,6,-47,-49,-49,-49,-45,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,-39,-49,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,-42,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,-47
-45,6,6,-47,-49,-44,6,6,8,6,6,6,6,6,8,6,6,-46,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-45,6,6,6,6,6,6,-39,-45,6,6,6,9,6,6,6,6,6,-47,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,6,-42,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,9,-42,6,6,6,6,6,6,6,6,6,-46,-48,-49,-48,-44,6,6,6,6,6,6,6,6,6,6,6,6,-46,-49
-45,6,6,-39,-49,-45,6,6,6,6,6,6,6,8,6,-46,-48,-49,-49,-49,-49,-49,-49,-49,-41,-49,-41,-49,-49,-49,-37,9,6,6,6,6,6,6,-35,6,6,9,6,6,6,6,6,6,-47,-49,-49,-49,-37,6,6,6,6,6,6,6,6,6,6,-46,-48,-49,-48,-44,6,9,6,8,6,-46,-49,-49,-49,-49,-45,8,6,6,6,6,6,6,6,6,6,6,6,-35,8,6,6,6,6,-42,6,-42,6,-47,-49,-49,-49,-49,-44,6,6,6,-46,-44,6,6,6,6,6,6,-47,-49
-45,6,6,6,-47,-49,-48,-44,6,6,6,6,6,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-45,6,-35,9,-39,-41,-37,6,6,6,6,6,6,6,9,8,6,6,6,6,6,6,6,6,-46,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-49,-48,-44,6,-42,6,-47,-49,-49,-49,-49,-45,6,6,6,-38,-36,6,9,6,6,6,9,6,6,6,6,6,6,-46,-49,-48,-49,-48,-49,-49,-49,-49,-49,-49,-48,-48,-48,-49,-49,-44,8,6,6,6,9,-47,-49
-45,6,6,6,-39,-49,-49,-45,6,6,6,6,6,8,-46,-49,-49,-49,-49,-49,-49,-49,-49,-37,6,6,6,6,6,6,6,9,6,6,6,6,6,8,8,6,6,9,8,6,6,6,6,-47,-49,-49,-49,-45,6,6,6,6,6,6,6,8,6,6,-46,-49,-49,-49,-49,-49,-49,-49,-48,-49,-48,-49,-49,-49,-49,-49,-45,6,6,6,6,6,6,8,-46,-44,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-45,6,6,9,6,6,-39,-49
-45,6,6,6,6,-39,-49,-49,-44,6,6,6,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-45,9,6,6,6,6,6,6,6,8,6,6,8,6,6,6,6,6,6,6,6,6,8,6,-38,-49,-49,-49,-49,-45,6,6,8,6,6,8,6,6,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-45,6,6,6,8,6,6,6,-47,-49,-44,6,6,6,6,9,9,6,-47,-49,-49,-49,-49,-41,-41,-41,-49,-49,-49,-49,-49,-49,-49,-49,-45,6,6,6,6,6,6,-47
-45,6,6,6,6,6,-39,-41,-49,-36,6,6,6,8,-47,-49,-49,-49,-49,-49,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,6,-42,6,6,6,6,9,6,6,6,6,6,6,-47,-49,-49,-49,-45,6,6,6,6,8,6,6,6,9,6,-39,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-44,6,6,6,6,6,6,-47,-49,-45,6,6,6,6,6,6,6,-39,-49,-49,-49,-37,6,6,6,-39,-49,-49,-49,-49,-49,-49,-49,-49,-44,6,6,6,8,-38,-49
-45,6,6,6,6,6,6,6,-35,6,8,6,6,6,-39,-49,-49,-49,-49,-49,-41,-41,-41,-45,6,6,9,6,6,9,6,6,6,6,-38,-37,6,6,6,6,6,6,6,6,6,6,6,-39,-41,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,-39,-41,-41,-41,-41,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-44,6,6,6,6,6,-47,-49,-49,-44,6,6,6,6,6,6,6,-39,-41,-37,6,6,6,6,6,-39,-49,-49,-49,-49,-49,-49,-49,-45,6,6,6,6,6,-47
-45,6,6,6,6,9,6,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-37,6,6,6,-35,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,-47,-49,-49,-45,6,6,9,6,6,6,6,6,6,6,6,6,9,8,6,-39,-41,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-44,6,6,6,-46,-49,-49,-49,-45,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-39,-41,-49,-49,-49,-49,-49,-49,-44,6,6,6,6,-47
-45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,9,9,6,6,6,-46,-49,-49,-49,-49,-48,-44,6,6,6,6,9,6,6,6,6,6,6,6,6,6,8,-47,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-48,-48,-48,-49,-49,-49,-49,-49,-36,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-39,-41,-41,-49,-49,-49,-45,6,6,6,6,-47
-45,6,6,8,6,6,6,6,6,6,6,6,6,8,6,-47,-49,-49,-45,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,8,-47,-49,-49,-49,-49,-49,-49,-48,-48,-48,-44,6,6,6,6,8,6,6,6,6,6,6,-39,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,-39,-49,-49,-49,-44,6,6,9,-47
-45,6,6,6,6,6,6,6,6,6,6,6,6,8,6,-47,-49,-49,-45,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,9,6,6,6,9,6,8,6,-46,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-48,-44,8,9,8,6,6,6,6,6,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-41,-41,-41,-41,-41,-37,6,6,9,6,6,6,6,6,6,6,8,9,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-45,6,6,6,-47
-45,6,6,8,6,6,6,6,6,6,6,9,6,6,6,-47,-49,-49,-45,6,8,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,8,6,6,6,-46,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-37,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-46,-44,8,6,6,6,6,6,9,6,-47,-49,-49,-49,-44,6,6,-47
-45,6,6,6,9,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-45,6,6,6,6,6,6,8,9,8,6,6,8,9,6,6,6,6,6,6,8,6,6,8,6,6,-46,-48,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-48,-44,6,6,6,8,6,6,6,-46,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-45,6,8,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,-46,-48,-49,-49,-44,6,6,6,6,6,6,6,-47,-49,-49,-49,-45,6,6,-47
-45,6,6,6,6,6,6,6,6,6,6,6,6,6,-46,-49,-49,-49,-45,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-46,-48,-49,-49,-49,-49,-49,-49,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-49,-45,6,6,6,8,6,6,6,-47,-49,-49,-49,-49,-41,-41,-41,-49,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-45,6,6,6,6,6,6,6,-47,-49,-49,-49,-45,6,6,-47
-45,6,6,6,6,6,-46,-48,-48,-48,-48,-48,-48,-48,-49,-49,-49,-49,-37,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,-38,-49,-49,-49,-49,-49,-41,-41,-37,6,6,6,6,6,6,6,6,6,6,6,-39,-41,-36,6,6,6,6,6,6,-39,-49,-49,-41,-37,8,6,6,-39,-49,-49,-49,-49,-44,6,6,9,6,6,6,6,6,6,6,6,6,6,9,6,-46,-49,-49,-49,-41,-37,6,6,6,6,6,8,6,-47,-49,-49,-49,-45,6,6,-47
-45,6,6,6,6,8,-39,-41,-41,-41,-49,-49,-49,-49,-49,-49,-49,-37,6,9,6,6,6,6,6,6,6,8,6,6,-38,-44,6,6,6,6,9,6,6,6,6,6,-39,-49,-49,-41,-37,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,-39,-37,6,6,6,9,6,6,-39,-49,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,-46,-49,-49,-41,-37,6,6,9,6,6,6,6,6,6,-39,-49,-49,-49,-45,6,6,-47
-45,6,6,6,6,6,6,6,6,8,-39,-41,-49,-49,-41,-41,-37,6,6,6,6,6,6,-46,-48,-44,6,6,6,6,6,-47,-44,6,6,6,6,6,6,6,6,6,6,-39,-37,8,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,-39,-49,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,6,-46,-49,-41,-37,6,6,6,6,6,6,6,6,6,9,6,6,-47,-49,-49,-45,6,6,-47
-45,6,6,6,6,6,6,6,6,6,6,8,-39,-37,6,6,6,6,6,6,6,6,-46,-49,-49,-49,-44,6,6,6,-38,-49,-49,-44,6,6,8,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,8,6,6,6,6,8,9,6,6,6,6,6,6,6,6,6,6,6,9,-39,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,-38,-41,-37,6,6,8,6,6,6,6,6,6,6,6,6,6,8,-39,-49,-49,-45,6,6,-47
-45,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-37,6,8,9,6,-47,-49,-49,-44,6,6,6,8,6,8,6,6,6,6,6,9,6,6,6,6,6,6,9,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-39,-41,-49,-45,9,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,-47,-49,-45,6,6,-47
-45,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-39,-41,-41,-37,6,6,6,8,-46,-49,-49,-49,-49,-44,8,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-42,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,8,8,6,-39,-37,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,8,-39,-49,-37,6,6,-47
-45,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,8,6,6,8,6,6,6,6,6,8,6,6,-47,-49,-49,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,-46,-49,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,8,9,6,6,6,8,6,6,8,6,6,6,6,8,9,6,6,9,6,6,6,6,-35,6,6,6,-47
-45,8,6,6,-42,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,-46,-49,-49,-49,-49,-49,-49,-49,-44,6,9,6,6,6,6,8,9,-38,-44,6,6,6,6,6,6,6,6,6,6,6,-39,-41,-49,-36,6,6,6,8,6,6,6,6,8,6,6,6,-42,6,8,6,6,6,6,6,6,8,6,6,6,6,6,6,6,8,6,9,8,6,8,6,6,6,6,6,6,6,8,9,6,6,6,6,6,6,6,6,6,6,6,6,-47
-45,6,6,-46,-49,-44,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,8,6,6,-46,-48,-48,-49,-49,-49,-49,-49,-49,-49,-49,-49,-44,6,6,6,6,6,6,6,6,-35,6,9,6,6,6,6,6,6,6,6,6,6,6,-35,6,6,6,6,6,6,6,8,6,6,6,6,-38,-49,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-42,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-47
-45,6,6,-47,-49,-45,6,9,6,6,8,8,6,6,6,9,6,6,6,6,8,6,6,6,6,-46,-49,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-49,-48,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,8,-47,-37,6,6,6,6,6,6,6,6,6,9,6,8,8,9,6,6,6,-46,-45,8,6,9,6,6,6,8,6,6,9,6,6,9,6,6,9,6,6,6,6,6,6,6,-47
-45,6,6,-39,-49,-37,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,8,6,-39,-37,6,6,6,6,6,6,6,6,6,8,8,-39,-41,-37,6,6,6,6,6,9,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,8,6,6,-35,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,-46,-49,-37,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,-47
-45,6,6,6,-35,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,9,6,6,6,6,9,6,6,6,8,6,6,6,6,6,6,8,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,-47,-45,6,6,9,8,6,-46,-48,-48,-48,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-47
-45,6,6,6,6,9,6,6,6,6,6,6,8,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,8,6,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-46,-48,-44,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,6,9,6,6,6,6,6,8,6,6,6,6,-46,-49,-45,6,6,6,6,-46,-49,-49,-49,-49,-49,-44,6,6,6,9,6,6,6,8,6,6,6,9,6,-47
-45,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,8,6,6,9,6,6,6,6,6,6,6,-46,-48,-44,6,6,6,6,6,-38,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,-38,-44,6,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-47,-49,-45,9,6,8,9,-39,-49,-49,-49,-49,-49,-45,8,6,6,6,6,6,6,6,6,9,6,6,6,-47
-45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,8,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,-46,-48,-49,-49,-45,6,8,6,6,6,6,-47,-49,-49,-45,6,6,6,6,6,6,6,6,6,6,6,-47,-44,8,6,6,-42,6,6,6,6,8,6,6,6,6,6,6,6,6,6,-39,-49,-45,8,6,6,6,6,-39,-41,-41,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,6,-38,-49
-45,6,6,6,6,6,6,6,6,6,8,9,6,6,6,6,6,6,-46,-48,-44,6,6,6,6,6,6,6,8,6,6,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,-47,-49,-49,-49,-45,6,6,6,6,6,6,-47,-49,-49,-49,-44,6,6,6,6,6,6,6,6,6,6,-39,-41,-48,-48,-48,-49,-36,6,6,6,6,6,6,6,8,6,6,6,6,6,6,-47,-45,6,6,6,6,6,6,6,6,-39,-49,-49,-45,6,6,6,6,6,6,6,8,6,6,6,6,-47
