-65,-65,-65,-65,-65,-61,10,10,10,10,10,10,14,10,10,10,10,10,10,-63,-65,-65,-65,-65,-65,-65,-61,10,-62,-64,-64,-65,-61,10,10,10,-59,10,-55,-57,-65,-65,-65,-61,10,10,10,10,10,-63,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65
-65,-57,-57,-57,-65,-61,10,10,10,10,10,10,10,10,10,10,10,-58,10,-55,-57,-57,-57,-57,-57,-57,-53,10,-63,-57,-57,-57,-53,10,10,10,-59,10,10,10,-55,-65,-65,-61,10,10,10,10,10,-63,-57,-57,-57,-65,-65,-65,-57,-57,-57,-65
-61,10,10,13,-63,-61,12,13,10,13,10,10,10,10,10,10,10,-59,10,10,10,10,14,10,10,12,10,10,-59,10,10,10,10,10,10,13,-63,-64,-60,10,10,-63,-65,-61,10,10,14,10,10,-59,10,10,10,-63,-65,-61,10,10,10,-63
-61,10,10,10,-63,-61,10,10,10,10,10,10,10,10,10,10,10,-63,-56,-56,-56,-56,-56,-56,-52,10,-50,10,-59,10,12,10,-62,-64,-64,-64,-65,-65,-65,-60,10,-63,-57,-53,10,10,10,10,10,-59,10,10,10,-63,-65,-61,10,-58,10,-63
-61,10,10,10,-63,-61,10,10,10,10,10,10,10,10,10,10,10,-59,13,10,10,10,10,10,10,10,10,13,-59,10,10,10,-63,-65,-65,-65,-65,-57,-57,-53,10,-51,10,10,10,10,10,10,14,-59,10,10,10,-63,-65,-61,10,-59,12,-63
-61,10,10,10,-63,-61,10,10,10,10,10,10,10,10,10,10,10,-59,10,10,10,10,10,10,13,10,13,10,-59,10,10,10,-63,-65,-65,-65,-61,12,10,10,10,10,10,-58,10,10,10,10,10,-51,10,10,10,-63,-65,-61,10,-59,10,-63
-61,10,10,10,-63,-61,10,10,13,10,10,10,10,14,10,13,10,-59,10,10,10,10,10,10,10,10,10,10,-59,10,10,13,-63,-65,-57,-57,-53,10,-54,-52,14,-54,-56,-61,10,12,10,10,10,14,10,10,10,-63,-65,-61,12,-59,10,-63
-61,10,10,10,-63,-61,10,10,10,10,10,10,10,10,10,10,10,-59,10,10,10,10,10,10,10,10,10,10,-59,10,10,10,-63,-61,12,10,10,10,10,10,10,10,10,-59,14,10,10,10,13,-62,-56,-56,-56,-57,-57,-53,10,-59,10,-63
-61,14,10,10,-63,-61,10,10,10,10,10,10,14,10,10,10,10,-59,10,10,10,10,10,10,10,10,10,10,-59,10,10,10,-63,-61,10,10,10,10,10,10,10,10,10,-63,-64,-64,-60,10,-54,-53,10,10,13,10,10,12,10,-59,10,-63
-61,14,-62,-56,-57,-57,-56,-56,-56,-52,10,-62,-64,-64,-64,-64,-64,-61,10,10,10,10,10,10,10,10,10,10,-59,10,13,10,-63,-61,10,10,10,10,10,10,10,10,10,-63,-65,-65,-61,10,10,10,10,-62,-56,-56,-56,-56,-64,-61,10,-63
-61,10,-59,10,10,10,10,10,10,10,10,-63,-65,-65,-65,-65,-65,-65,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-61,10,10,10,-63,-61,10,10,10,10,10,14,12,14,10,-63,-65,-65,-65,-64,-64,-64,-64,-61,10,10,10,10,-63,-61,10,-63
-61,13,-59,13,-54,-56,-56,-56,-64,-60,10,-55,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-57,-65,-65,-65,-61,10,10,10,-63,-61,10,10,10,10,14,10,13,10,10,-63,-65,-65,-65,-65,-65,-65,-65,-61,10,10,10,10,-63,-61,10,-63
-61,10,-59,13,10,10,10,10,-63,-61,10,12,10,10,12,10,10,10,10,10,10,14,10,10,10,-63,-65,-65,-61,10,10,10,-63,-61,10,10,14,10,10,10,10,10,10,-63,-65,-65,-65,-65,-65,-65,-65,-61,10,10,10,10,-63,-61,10,-63
-61,10,-59,10,-58,10,10,13,-63,-61,10,-58,10,10,10,10,10,12,10,10,10,10,10,14,13,-63,-57,-57,-57,-56,-56,-56,-65,-61,10,10,10,10,13,10,10,10,10,-63,-65,-65,-65,-65,-65,-65,-65,-65,-64,-60,10,-54,-65,-61,10,-63
-61,10,-59,10,-59,10,12,10,-63,-61,10,-59,10,10,10,10,10,10,10,10,10,10,10,10,10,-59,10,13,10,10,13,12,-63,-61,10,10,12,10,10,10,10,14,10,-63,-65,-57,-57,-57,-57,-57,-57,-57,-57,-61,10,10,-63,-61,10,-63
-61,10,-59,10,-59,10,10,13,-63,-61,10,-59,10,10,10,10,10,14,10,10,10,10,10,10,10,-59,10,10,10,10,10,10,-63,-61,10,10,10,10,10,10,10,14,10,-63,-61,10,13,10,10,10,10,10,10,-63,-60,10,-63,-61,10,-63
-61,10,-59,10,-59,10,10,10,-63,-61,10,-59,10,10,10,10,10,10,10,10,10,10,10,12,10,-59,14,10,13,10,10,10,-63,-61,10,10,10,10,10,10,10,10,10,-63,-61,10,10,10,10,10,10,10,10,-63,-61,10,-63,-61,10,-63
-61,10,-59,10,-59,10,10,10,-63,-61,10,-59,10,10,10,10,10,10,10,14,10,14,10,10,10,-59,10,10,10,10,10,10,-63,-61,10,10,12,10,10,10,10,10,10,-63,-61,10,10,10,10,10,10,10,10,-63,-61,10,-63,-61,10,-63
-61,10,-59,10,-59,10,10,10,-63,-61,10,-59,10,10,10,13,10,10,10,10,10,13,10,10,10,-63,-64,-52,10,-54,-56,-56,-65,-61,13,14,10,10,10,10,10,10,10,-63,-61,10,10,14,10,10,10,10,10,-63,-61,10,-63,-61,10,-63
-61,12,-59,10,-59,10,10,10,-63,-61,10,-63,-56,-56,-56,-64,-56,-56,-56,-64,-64,-56,-56,-56,-56,-57,-61,10,10,10,10,10,-63,-65,-56,-56,-56,-64,-64,-56,-56,-56,-64,-65,-61,10,10,10,10,10,10,10,12,-55,-53,10,-63,-61,10,-63
-61,10,-59,10,-63,-64,-64,-64,-65,-61,10,-59,10,10,10,-59,10,10,10,-63,-61,10,10,10,10,10,-59,10,-62,-64,-60,10,-63,-61,10,10,10,-63,-61,10,10,10,-63,-57,-53,13,10,10,10,10,10,10,10,10,10,10,-63,-61,10,-63
-61,10,-51,10,-63,-65,-65,-65,-65,-61,10,-51,10,-58,10,-51,10,-58,10,-55,-53,10,-62,-64,-60,10,-51,10,-63,-65,-61,10,-55,-53,10,-58,14,-55,-53,10,-58,10,-51,10,10,10,10,10,10,10,10,10,10,-62,-60,10,-55,-53,10,-63
-61,10,10,10,-63,-65,-65,-65,-65,-61,10,10,10,-59,10,10,10,-59,12,10,10,10,-63,-65,-61,10,10,10,-63,-65,-61,10,10,13,10,-59,13,10,10,10,-59,10,10,10,-62,-64,-64,-64,-64,-64,-64,-64,-64,-65,-61,10,10,10,10,-63
-65,-64,-64,-64,-65,-65,-65,-65,-65,-65,-64,-64,-64,-65,-64,-64,-64,-65,-64,-64,-64,-64,-65,-65,-65,-64,-64,-64,-65,-65,-65,-64,-64,-64,-64,-65,-64,-64,-64,-64,-65,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-64,-64,-64,-65
